,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
35,-8594,-18391,-43528,-55731,-99510,-90279,-106092,-116852,-135071,-175672,-217401,-251741,-282380,-273941,-292335,-297876,-348256,-377303,-423843,-449977,-515690,-573352,-607570,-672864,-718071,-756743,-796619,-866991,-875779,-949810,-1028238,-1074129,-1123760,-1206231,-1255732,-1306436,-1330991,-1392849,-1434897,-1490413,-1554235,-1599238,-1644127,-1704456,-1774786,-1811558,-1882128,-1929368,-2002680,-2070227,-2125047,-2223104,-2303452,-2408689,-2482252,-2554832,-2653007,-2715532,-2793908,-2889353,-2960773,-3067593,-3150782,-3207520,-3293115,-3379913,-3467914,-3577145,-3667553,-3759163,-3881652,-3973398,-4075094,-4175344,-4244483,-4349773,-4415675,-4498767,-4605019,-4698292,-4803137,-4900699,-4988753
36,-15397,-23565,-21271,-31445,-18824,-57677,-98940,-118254,-156453,-192997,-210194,-223447,-242650,-262856,-306377,-328589,-374923,-384753,-409975,-436200,-451073,-479304,-498494,-533872,-590169,-645812,-692039,-726289,-761542,-797798,-826838,-886007,-925273,-965542,-1029048,-1060381,-1118979,-1163260,-1193160,-1264805,-1312096,-1360390,-1435777,-1467154,-1499206,-1534242,-1592108,-1627152,-1670608,-1719949,-1799796,-1858121,-1917450,-1987860,-2049195,-2105775,-2169116,-2243620,-2281160,-2347223,-2417837,-2501184,-2542099,-2624290,-2695656,-2768026,-2841398,-2915774,-2991153,-3041577,-3118963,-3179581,-3282744,-3367619,-3461101,-3543502,-3650800,-3735207,-3820618,-3907031,-3989102,-4077521,-4167649
37,15305,8765,1422,-6725,-15674,-25426,-37486,-48845,-65281,-68812,-62199,-76770,-108363,-134494,-165911,-176012,-189252,-196118,-216312,-221901,-243700,-288404,-311810,-338044,-340646,-387728,-419401,-452442,-464229,-502243,-532074,-544197,-574070,-606311,-647391,-681238,-715888,-751341,-782774,-837947,-874297,-912962,-940630,-1003800,-1033823,-1082100,-1136805,-1180289,-1224577,-1273415,-1341728,-1383801,-1425215,-1473518,-1525730,-1580242,-1611461,-1662977,-1715296,-1768418,-1843740,-1921241,-1976772,-2017112,-2082536,-2133412,-2192156,-2242810,-2303160,-2364314,-2426270,-2489030,-2552593,-2600343,-2684692,-2757103,-2841829,-2909408,-2987830,-3043682,-3108872,-3168983,-3218212
38,-7513,744,-17391,-32124,-35726,-29852,-50503,-59033,-74708,-84445,-94784,-111846,-134332,-148214,-160966,-158429,-187227,-201789,-203085,-227457,-243077,-260051,-285171,-303351,-333067,-359771,-379761,-403119,-424315,-461890,-475190,-498196,-524050,-553735,-578550,-603968,-629666,-656290,-683518,-703377,-723515,-751410,-770555,-797448,-833378,-866857,-902893,-935549,-953395,-1001325,-1034805,-1069874,-1105545,-1141820,-1178698,-1207151,-1245235,-1287313,-1326604,-1366497,-1407020,-1454236,-1479297,-1520256,-1563531,-1607043,-1651159,-1689581,-1731885,-1777810,-1824338,-1867763,-1915498,-1966921,-2015862,-2081726,-2131873,-2182623,-2218705,-2254279,-2323212,-2377234,-2444925
39,-9798,-14683,-20169,-20220,-26905,-34191,-46888,-47107,-46066,-54053,-54981,-70113,-84970,-112779,-125464,-138844,-152730,-176180,-179181,-211263,-243645,-270898,-276858,-290807,-309317,-328603,-347901,-368386,-388997,-410683,-432969,-455854,-462869,-486955,-519662,-545663,-581898,-608384,-627803,-647587,-683139,-699962,-735756,-757631,-788317,-816210,-848096,-880581,-913667,-961816,-988918,-1010749,-1061659,-1101551,-1138237,-1169431,-1207317,-1262529,-1300621,-1340307,-1366148,-1412965,-1455910,-1497996,-1532489,-1576602,-1604403,-1647540,-1692626,-1750030,-1796316,-1843201,-1875650,-1923735,-1956478,-2005764,-2044632,-2083872,-2133361,-2172812,-2230539,-2273542,-2327028
40,-7982,-19858,-24772,-24480,-42073,-37065,-60509,-52068,-59660,-69346,-67531,-67549,-92256,-104342,-117028,-140088,-153974,-168460,-183545,-194466,-223444,-224656,-242142,-265758,-280350,-305666,-324529,-359668,-374753,-396439,-418725,-454723,-463786,-501158,-525844,-564020,-594685,-619741,-640193,-653837,-687416,-725981,-756795,-803288,-850808,-897746,-921371,-953857,-986943,-1029755,-1064228,-1097283,-1142523,-1187818,-1224504,-1275600,-1307438,-1355826,-1396821,-1436507,-1479419,-1513904,-1555390,-1593482,-1626082,-1667756,-1725031,-1769517,-1811610,-1873965,-1920251,-1982139,-2029625,-2077710,-2126396,-2170034,-2223260,-2275507,-2337932,-2387146,-2443028,-2502796,-2540893
41,2814,-18278,-23764,-17666,-24980,-36514,-30312,-47138,-64195,-73880,-84166,-90849,-102334,-114420,-127106,-131835,-145721,-169317,-184403,-194776,-203213,-203181,-220667,-248020,-252899,-264580,-267616,-281794,-312196,-342475,-364761,-391982,-415467,-439553,-478054,-517374,-543260,-569745,-596831,-624517,-652803,-690836,-710664,-740750,-777307,-823376,-859845,-901838,-934924,-978066,-1022917,-1068707,-1104193,-1131757,-1168442,-1211524,-1263963,-1302449,-1331136,-1370822,-1414944,-1455830,-1497316,-1547697,-1602906,-1633992,-1687821,-1733796,-1778882,-1824568,-1870854,-1909951,-1957436,-2005522,-2040990,-2090275,-2132039,-2182524,-2233610,-2298543,-2357564,-2406725,-2450841
42,-5286,-10753,-2180,-25276,-37353,-42345,-38653,-47139,-56224,-76656,-97700,-108585,-133090,-143888,-156574,-169860,-167231,-185253,-200338,-216024,-220638,-235818,-255304,-273389,-292075,-311361,-331246,-341359,-367050,-387834,-393564,-399521,-423007,-447093,-462694,-487979,-508463,-542025,-575189,-602330,-632690,-661575,-682906,-712992,-747659,-795894,-826057,-858543,-903934,-937620,-961907,-1012157,-1050487,-1086573,-1123259,-1160544,-1211585,-1233738,-1261012,-1293578,-1346009,-1401496,-1446487,-1476592,-1505150,-1548436,-1580024,-1610730,-1667960,-1725182,-1771468,-1818353,-1853255,-1889421,-1938107,-1973945,-2035454,-2088825,-2140847,-2204872,-2272650,-2329492,-2382978
43,-8462,-13348,-34438,-40524,-55872,-54186,-49487,-74542,-73962,-83648,-93934,-91120,-105493,-108736,-121422,-146593,-160479,-170372,-171888,-182304,-198590,-208374,-217634,-235720,-262561,-281846,-312598,-333083,-354169,-389194,-398362,-421248,-433042,-457127,-465744,-476950,-517887,-553600,-580685,-592208,-620494,-647034,-663926,-694011,-726293,-746658,-795585,-843287,-867403,-902487,-936773,-958250,-1009962,-1046048,-1082733,-1120019,-1158471,-1190341,-1222830,-1272859,-1313145,-1346291,-1399173,-1444040,-1478328,-1528794,-1572679,-1617165,-1662251,-1695308,-1734226,-1797319,-1848152,-1896238,-1960375,-2009661,-2071282,-2121768,-2172854,-2213470,-2278775,-2328165,-2395715
44,-4286,-801,-6287,-26560,-33245,-40531,-44494,-52980,-45283,-54968,-65254,-76140,-87625,-85467,-82284,-95570,-118360,-132845,-147961,-152378,-168664,-181427,-213248,-246964,-265650,-284935,-297940,-318176,-326826,-348512,-370798,-390918,-410546,-424338,-446726,-478144,-503611,-524180,-551266,-579080,-621857,-650743,-674511,-704690,-720866,-752152,-783615,-817757,-850843,-884529,-918359,-962033,-1003144,-1039229,-1060621,-1095357,-1118268,-1156754,-1199781,-1253032,-1293318,-1348147,-1402952,-1442320,-1485005,-1528291,-1587521,-1632007,-1677093,-1724553,-1767586,-1814472,-1861957,-1897040,-1945726,-1993839,-2051549,-2116717,-2174031,-2227505,-2289411,-2342297,-2395783
45,-6400,-18440,-26171,-35636,-42321,-42750,-50635,-45884,-54969,-64655,-66229,-77115,-79677,-80288,-92974,-106260,-120145,-148736,-163822,-179507,-198374,-210842,-226974,-245060,-249647,-268159,-275522,-302060,-323145,-345129,-375530,-398416,-427857,-460360,-468865,-496554,-529189,-555675,-582761,-625602,-653888,-682774,-700501,-745545,-765999,-811844,-857097,-889583,-928501,-962187,-996473,-1037485,-1072971,-1098969,-1139880,-1167484,-1215992,-1243414,-1291473,-1332527,-1377859,-1432764,-1467041,-1509127,-1535031,-1568833,-1614140,-1647558,-1707338,-1753024,-1804510,-1861546,-1907231,-1970872,-2035946,-2099321,-2149206,-2192989,-2244075,-2295761,-2348047,-2400932,-2454418
46,-16465,-14698,-20184,-16187,-34106,-52159,-60045,-83542,-95002,-104688,-114974,-109028,-132242,-155897,-174425,-191680,-191180,-214704,-224733,-239020,-266608,-271232,-288718,-302460,-322697,-348458,-368343,-388829,-421847,-443533,-479286,-509451,-525603,-550205,-574891,-615483,-648082,-672146,-683513,-709755,-724238,-762108,-786387,-816473,-836902,-868188,-900074,-932560,-965645,-999331,-1033617,-1068502,-1113305,-1137451,-1158185,-1195471,-1229198,-1275540,-1314626,-1354312,-1380914,-1421799,-1453438,-1495523,-1540353,-1582353,-1641039,-1685525,-1740771,-1795090,-1841375,-1878773,-1926258,-1974344,-2023030,-2072316,-2122201,-2180527,-2226144,-2291963,-2358860,-2405671,-2452229
47,5630,745,-13685,-19771,-27680,-22762,-30648,-39134,-31457,-49761,-61378,-72264,-87878,-99963,-105528,-104177,-133699,-156586,-175386,-191072,-197063,-213949,-231435,-247282,-261483,-286574,-323357,-343843,-381515,-403201,-425487,-457041,-489821,-513907,-551759,-584472,-613757,-639436,-656759,-690933,-728900,-754975,-784461,-810743,-854103,-877399,-909284,-942249,-979690,-1013376,-1047662,-1082548,-1119577,-1155663,-1192349,-1229635,-1269722,-1308207,-1356641,-1407845,-1436577,-1477463,-1512410,-1557140,-1583735,-1627020,-1683303,-1721049,-1755490,-1805106,-1854324,-1913539,-1961024,-2022153,-2070838,-2120124,-2170010,-2232510,-2289583,-2341269,-2402009,-2453269,-2506754
48,-5972,-4103,-12391,-18476,-24976,-32262,-40285,-56740,-65825,-63833,-60868,-67728,-95036,-102145,-118599,-126270,-129026,-145138,-160223,-187781,-219935,-236821,-254307,-265406,-284091,-288081,-319352,-335379,-355566,-389460,-411746,-428371,-462956,-473202,-489489,-504813,-545420,-567421,-589116,-616801,-645801,-675558,-701092,-746733,-763052,-797338,-834771,-872952,-906038,-939723,-971829,-1016938,-1057758,-1080980,-1117666,-1151030,-1184033,-1224726,-1255731,-1280088,-1320373,-1361259,-1413985,-1443758,-1486443,-1520810,-1576361,-1612207,-1657292,-1715452,-1747456,-1779753,-1837163,-1872781,-1938107,-1994926,-2044811,-2095297,-2146383,-2198069,-2250354,-2299568,-2355245
49,-8631,-9839,-6833,-1672,-293,-7579,-758,-21614,-30700,-39551,-50984,-62281,-59648,-71733,-84419,-97705,-95173,-123831,-137565,-168363,-201523,-215763,-216899,-234985,-257492,-276778,-296663,-317149,-342972,-364658,-391104,-425871,-438388,-459136,-483822,-503004,-528890,-558794,-601530,-645792,-661243,-694052,-713800,-743886,-774572,-805857,-842237,-886507,-923453,-957139,-1002919,-1051070,-1086556,-1110492,-1147178,-1198484,-1223712,-1276529,-1311873,-1351619,-1382376,-1421907,-1465249,-1496163,-1540437,-1569517,-1608481,-1652967,-1698052,-1749244,-1795530,-1859513,-1906998,-1963974,-2012660,-2078947,-2128833,-2171355,-2222441,-2290597,-2341677,-2394563,-2452262
50,4983,7142,2941,10315,3629,-14660,-7103,-15589,-39116,-63700,-73986,-78416,-89902,-114009,-126695,-139981,-165546,-180032,-195361,-211046,-243258,-260144,-266726,-276748,-305864,-315517,-335403,-355888,-363891,-382100,-397256,-420142,-435911,-459997,-501529,-513063,-522161,-533221,-549925,-571740,-591873,-605791,-647534,-677619,-691815,-739523,-771408,-791011,-831159,-867000,-891518,-935807,-963187,-1005270,-1052205,-1089491,-1127377,-1165863,-1193620,-1242434,-1286998,-1336301,-1377787,-1434536,-1477222,-1535182,-1579067,-1638123,-1683209,-1741610,-1788336,-1835222,-1897673,-1945759,-1994445,-2050732,-2088494,-2138979,-2204173,-2255859,-2293181,-2330043,-2398863
51,1587,5116,14701,8615,1929,7742,7506,-16607,-25692,-35378,-45664,-56550,-52371,-64457,-67263,-73072,-86958,-87720,-102806,-118491,-147359,-179138,-196624,-229613,-254553,-263335,-283220,-303706,-324792,-346477,-368763,-391649,-399286,-434323,-459009,-484294,-510180,-549670,-588065,-605929,-618920,-640848,-670334,-715913,-748746,-780735,-820187,-838904,-885159,-918845,-967605,-991968,-1027454,-1071604,-1108290,-1145575,-1183461,-1221947,-1276634,-1315237,-1361464,-1389333,-1418082,-1466084,-1507617,-1558982,-1602868,-1653454,-1698540,-1744226,-1797354,-1829009,-1876494,-1911426,-1963092,-2012378,-2052975,-2103460,-2151375,-2192937,-2245223,-2305040,-2369869
52,-17240,-22767,-37550,-45385,-52563,-59848,-61341,-57440,-72115,-89432,-99717,-110603,-121851,-144539,-157225,-170511,-185031,-213316,-233663,-259996,-265979,-294434,-313595,-346613,-365299,-392356,-412241,-438625,-448030,-480162,-502448,-525334,-548819,-572905,-597591,-622718,-647763,-674249,-712039,-730326,-758612,-787498,-816983,-843678,-885259,-913778,-960106,-976248,-1025357,-1059042,-1081261,-1116147,-1151633,-1178260,-1223548,-1251572,-1297555,-1336041,-1381775,-1428152,-1468437,-1503626,-1545112,-1595646,-1622527,-1668061,-1700462,-1744948,-1794324,-1851244,-1888501,-1934958,-1970434,-2018427,-2067113,-2124623,-2166584,-2217069,-2262625,-2314311,-2353423,-2406309,-2466103
53,-13044,-7267,-12753,-18839,-25525,-15710,-17011,-11058,-8918,-5651,-6164,-17049,-19646,-31732,-49082,-62367,-76492,-76863,-91948,-116786,-133071,-149957,-167443,-188405,-215439,-235279,-248392,-275246,-306491,-340327,-370751,-404847,-420554,-444640,-469325,-494611,-505670,-532155,-552221,-579907,-622753,-650426,-682799,-697819,-728504,-759790,-801039,-833525,-853352,-873834,-895402,-944027,-979513,-1022905,-1059591,-1096877,-1132459,-1157882,-1196968,-1245339,-1299882,-1346736,-1382446,-1424531,-1453002,-1480147,-1524033,-1573971,-1632757,-1668483,-1714769,-1777673,-1841577,-1891171,-1942054,-1991339,-2043083,-2088453,-2139538,-2191224,-2233685,-2296825,-2350632
54,-4286,4669,-11182,-17268,-26159,-16905,-38117,-59107,-80617,-100229,-95102,-105988,-127346,-139431,-137379,-141415,-155300,-163393,-169603,-183261,-196318,-218593,-236079,-254165,-263000,-293043,-324968,-345453,-373321,-390419,-412705,-429357,-445552,-461047,-485733,-511018,-536904,-566958,-587531,-615216,-639662,-678836,-719357,-742345,-788391,-804869,-852951,-892132,-925218,-950460,-998645,-1031573,-1054929,-1091015,-1127700,-1164986,-1202872,-1232675,-1271761,-1311447,-1351732,-1392922,-1434408,-1476494,-1523671,-1561571,-1602662,-1638244,-1674992,-1715459,-1761144,-1808029,-1855515,-1917331,-1966016,-2015302,-2065188,-2132744,-2176139,-2217714,-2266224,-2306780,-2373194
55,3685,-1201,-5065,-11151,-24738,-32024,-51733,-60219,-69304,-84859,-95144,-106030,-111844,-123930,-150968,-149852,-158476,-160999,-171298,-186984,-189273,-206204,-223690,-233902,-246908,-271806,-291691,-305771,-326856,-334026,-351607,-374493,-406656,-430742,-455428,-482354,-519315,-545800,-573436,-612561,-640847,-682312,-711798,-752988,-787821,-806705,-822732,-866130,-911614,-949826,-984111,-1011126,-1047655,-1083741,-1134143,-1160404,-1198290,-1236776,-1275861,-1308400,-1348686,-1397906,-1447080,-1488204,-1515596,-1558882,-1614390,-1658876,-1705891,-1767228,-1804103,-1861625,-1909111,-1967682,-2016368,-2074972,-2124858,-2177818,-2228904,-2278213,-2339015,-2391900,-2461069
56,-4286,-22260,-42253,-38435,-41700,-57918,-59194,-57606,-66692,-76378,-86663,-83666,-104664,-116913,-134290,-139662,-153547,-168033,-176808,-202898,-228378,-245263,-276488,-284570,-301047,-325242,-345127,-351251,-365727,-398327,-414113,-436998,-460651,-485152,-525333,-550619,-576505,-602990,-630076,-673838,-702124,-720254,-757958,-803462,-847388,-891760,-925848,-955772,-972611,-1006297,-1040583,-1076540,-1112026,-1144944,-1181630,-1218916,-1261077,-1289225,-1324470,-1364095,-1397158,-1438044,-1494590,-1528929,-1571614,-1614900,-1652685,-1701012,-1729446,-1775131,-1821417,-1868303,-1924615,-1983887,-2023105,-2076159,-2126044,-2161884,-2226626,-2283245,-2352502,-2405387,-2458873
57,-9412,-18974,-19208,-28168,-19854,-17771,-13792,-38437,-63936,-84961,-109455,-125703,-137189,-149275,-161961,-182182,-196068,-210989,-209328,-229760,-246045,-257454,-276645,-294731,-313417,-320778,-340664,-374437,-398878,-408999,-446515,-469401,-492887,-516972,-536618,-570385,-610167,-644469,-671554,-699240,-738931,-775253,-818018,-837180,-875978,-907263,-936261,-961064,-989838,-1015204,-1053741,-1088627,-1124113,-1160199,-1183723,-1226018,-1263903,-1317093,-1356179,-1395865,-1440844,-1473929,-1509622,-1551708,-1603193,-1646479,-1689030,-1733515,-1765287,-1820339,-1858236,-1905122,-1942179,-1986602,-2025210,-2074995,-2121697,-2157446,-2208531,-2275230,-2327516,-2382465,-2443196
58,-4286,-21004,-23530,-28781,-50075,-72039,-83184,-91670,-91453,-101139,-111425,-118590,-130076,-144894,-141322,-163838,-184646,-201219,-216305,-245716,-262002,-278887,-296373,-307152,-339917,-359203,-363501,-399027,-406861,-438456,-460741,-483627,-507113,-543258,-556432,-568482,-578122,-618008,-660950,-684288,-723071,-735165,-766423,-808341,-839026,-869614,-901499,-933985,-981941,-1024670,-1041927,-1089870,-1133005,-1169091,-1196469,-1233755,-1271641,-1326251,-1358288,-1397974,-1443785,-1479515,-1526460,-1576217,-1618903,-1664851,-1702294,-1735799,-1796243,-1846265,-1895912,-1942797,-1976719,-2039511,-2100999,-2150285,-2200736,-2257225,-2295122,-2346808,-2404101,-2472847,-2540693
59,-12788,-1860,-7345,-28867,-52687,-48661,-56546,-53001,-52293,-47899,-48377,-59262,-62802,-87536,-100222,-113507,-137540,-152026,-167111,-171348,-178819,-207225,-224711,-256666,-274062,-293347,-306344,-321021,-352501,-376725,-414103,-436989,-460474,-470983,-495669,-518653,-544539,-576134,-603220,-633980,-670029,-712367,-724817,-752393,-777723,-809008,-840894,-873380,-923506,-959185,-1010557,-1047625,-1083111,-1122742,-1169548,-1195137,-1233023,-1281386,-1320472,-1360157,-1390840,-1438928,-1497447,-1534386,-1591683,-1650390,-1694276,-1752660,-1813250,-1872331,-1915326,-1962212,-2011338,-2075879,-2110594,-2176757,-2226642,-2271842,-2315426,-2356300,-2400878,-2444182,-2492038
60,-4286,-9171,-4378,-7962,-13678,-37978,-32389,-30463,-31382,-48000,-58285,-69171,-97778,-100762,-113448,-118374,-145356,-159842,-174928,-177118,-193404,-210289,-237012,-255098,-273783,-284665,-316939,-344156,-370143,-391828,-422837,-434771,-458257,-482343,-491154,-516440,-544384,-570869,-613256,-646160,-686395,-728982,-758468,-788553,-819239,-833913,-865799,-908115,-941201,-970251,-1004537,-1039423,-1074908,-1094659,-1131344,-1171076,-1202787,-1255010,-1294096,-1333781,-1385828,-1423767,-1462354,-1513054,-1555739,-1608989,-1635782,-1680268,-1742243,-1787928,-1834214,-1881100,-1913155,-1958877,-1992335,-2051291,-2096025,-2146510,-2195597,-2247282,-2310116,-2363002,-2401927
61,-4286,-9171,-27099,-40992,-39421,-46707,-54592,-63078,-79613,-92483,-118350,-137273,-156101,-168187,-176254,-178215,-192101,-190312,-205398,-221084,-221297,-221542,-239028,-257113,-275799,-307351,-335999,-361772,-366367,-388053,-414239,-437125,-476849,-507654,-532340,-557626,-593867,-620353,-647438,-690688,-718973,-744474,-761770,-794594,-821500,-863113,-889405,-925501,-966492,-1000178,-1034464,-1064815,-1094990,-1141911,-1180083,-1201126,-1225485,-1255709,-1294795,-1347508,-1399564,-1440450,-1481936,-1524021,-1576918,-1620520,-1664406,-1701332,-1746417,-1792103,-1838389,-1868828,-1924846,-1972932,-2015570,-2060859,-2110745,-2159291,-2195064,-2246071,-2298357,-2361723,-2401652
62,-8996,-26639,-32125,-38211,-44896,-52182,-60068,-74050,-87496,-97181,-121286,-132172,-143658,-142501,-170635,-183921,-197807,-204385,-226897,-242582,-260914,-277799,-304498,-322584,-341270,-348434,-368319,-380400,-390074,-418647,-440932,-452908,-468874,-498694,-518730,-544015,-569901,-594617,-638759,-666445,-694731,-722125,-751611,-781696,-812382,-857698,-889584,-922069,-958790,-1008375,-1048888,-1089075,-1126636,-1159851,-1200590,-1237875,-1292794,-1326383,-1365468,-1404535,-1441958,-1495696,-1522396,-1561096,-1589617,-1622760,-1666646,-1710554,-1741949,-1772518,-1813547,-1866843,-1911778,-1970040,-2018726,-2068012,-2117897,-2168383,-2219469,-2264670,-2316956,-2353359,-2417021
63,-4286,-9171,-30548,-24332,-31018,-38303,-30374,-39393,-35963,-45649,-55935,-58470,-69956,-82141,-87851,-89702,-105697,-120183,-135269,-150326,-153375,-170261,-187746,-205832,-224518,-243803,-268806,-289292,-305089,-321401,-340467,-363352,-381111,-409460,-441605,-458777,-483188,-512372,-539458,-574386,-604353,-628398,-657382,-672244,-702929,-745057,-776943,-799963,-833049,-852118,-890172,-927104,-962590,-1013372,-1050058,-1087344,-1125229,-1166735,-1205821,-1245507,-1285288,-1322552,-1364038,-1403965,-1446650,-1504603,-1548489,-1608486,-1646111,-1694732,-1728471,-1775356,-1815717,-1865132,-1916842,-1973798,-2035176,-2081431,-2132516,-2184202,-2228449,-2281335,-2326843
64,-4286,-2359,-5235,-11302,-5632,-29624,-37510,-46804,-72394,-82079,-80469,-91354,-102840,-119121,-131806,-137305,-151191,-165676,-180762,-204481,-220767,-253421,-270907,-288992,-307678,-316646,-328317,-348803,-380840,-415351,-434778,-457664,-481149,-505235,-518538,-552981,-578867,-607602,-637912,-665597,-700489,-731510,-746143,-785350,-816135,-847421,-879307,-907969,-933396,-967082,-1006195,-1041081,-1076566,-1102404,-1139090,-1176376,-1214261,-1243826,-1282911,-1306870,-1333300,-1374186,-1403601,-1445687,-1484141,-1527427,-1571312,-1615798,-1674454,-1703892,-1742363,-1804159,-1851644,-1909064,-1955788,-2005074,-2054959,-2116627,-2167713,-2219398,-2267167,-2337095,-2381272
65,6613,-7414,-19284,-25370,-43176,-59014,-66900,-82594,-82471,-92013,-93308,-88647,-100133,-111974,-135768,-137619,-138697,-153183,-176025,-191711,-207997,-233740,-251225,-262634,-281320,-312842,-323035,-326471,-360297,-381983,-420211,-448910,-472396,-496481,-521167,-546453,-566878,-593364,-636457,-669432,-697718,-723063,-736769,-751811,-782496,-813782,-845668,-864481,-898797,-936035,-970321,-1005207,-1040692,-1071897,-1107796,-1131784,-1176530,-1221915,-1246196,-1275193,-1315478,-1350163,-1391649,-1432991,-1481199,-1538064,-1585751,-1630237,-1687820,-1733506,-1791402,-1826462,-1871014,-1908352,-1949442,-1998728,-2031610,-2082096,-2125028,-2179275,-2231561,-2269904,-2323389
66,-14198,-19084,-12246,-27894,-51512,-58797,-75484,-76946,-91428,-101113,-101627,-112513,-108563,-113616,-126302,-139789,-168273,-197501,-226690,-245628,-261913,-274400,-308694,-330953,-338256,-357542,-375247,-379369,-387677,-424939,-448956,-471842,-494395,-504834,-529520,-554805,-580691,-600031,-611117,-650955,-677654,-712124,-739740,-771931,-803864,-831849,-867928,-914764,-954783,-971474,-1002124,-1037010,-1072495,-1094219,-1130904,-1159709,-1197594,-1236080,-1290773,-1327897,-1368182,-1422102,-1451747,-1483169,-1512192,-1555477,-1599363,-1643849,-1688934,-1733356,-1788956,-1827842,-1860369,-1908455,-1957140,-1990064,-2048360,-2093989,-2162070,-2213756,-2278419,-2327295,-2380662
67,-4286,-7031,818,-13609,-7004,-14290,-34089,-35134,-44220,-55939,-69663,-70404,-92068,-91276,-103396,-132207,-146093,-175072,-179185,-203216,-222477,-239363,-256849,-274935,-280952,-311239,-331125,-351611,-361935,-379363,-400706,-423592,-435519,-445657,-471857,-499472,-525358,-551843,-578929,-596519,-628444,-671491,-691223,-721309,-741697,-758157,-795141,-827626,-875266,-908952,-943237,-978123,-1018227,-1050790,-1079297,-1116582,-1154468,-1192954,-1242431,-1290655,-1347093,-1393369,-1434855,-1470375,-1508642,-1562811,-1617604,-1646938,-1689529,-1738755,-1785041,-1843222,-1894148,-1926654,-1991736,-2027544,-2077430,-2136820,-2173578,-2234483,-2286769,-2339655,-2377225
68,12310,-651,4285,-4661,2829,-4456,-8769,-17255,-42091,-36591,-52996,-55061,-66547,-72004,-84689,-104860,-123645,-125231,-140317,-156002,-172615,-205431,-233690,-251776,-258973,-278258,-314943,-335429,-356514,-391782,-414068,-423942,-447428,-486807,-515100,-541302,-567187,-593673,-620759,-656119,-679093,-707512,-731932,-768166,-798851,-825130,-846815,-879301,-912940,-946626,-964023,-991030,-1030436,-1066522,-1103208,-1142379,-1180264,-1218493,-1269980,-1303530,-1330305,-1371190,-1404520,-1446631,-1485586,-1528872,-1572811,-1617296,-1678990,-1721399,-1767332,-1808532,-1841509,-1880376,-1919321,-1969878,-2028666,-2083206,-2137855,-2198542,-2243014,-2307033,-2360519
69,7014,2129,-17597,-39297,-45983,-53269,-61154,-69640,-74360,-84046,-110323,-121264,-144556,-172411,-169751,-183699,-204124,-227179,-259120,-271868,-288153,-305039,-322525,-337623,-356309,-362369,-397363,-417849,-436774,-458460,-480746,-516631,-540117,-564203,-583774,-609060,-637964,-648922,-676008,-695961,-713280,-742166,-786948,-817033,-849950,-882128,-909200,-952553,-985639,-1003600,-1045328,-1080214,-1131939,-1168025,-1209582,-1258499,-1292495,-1330980,-1370066,-1403264,-1456135,-1498811,-1540296,-1583466,-1628054,-1685757,-1727314,-1771799,-1816885,-1864768,-1916000,-1977237,-2018574,-2052991,-2106422,-2155707,-2216151,-2279047,-2314877,-2382545,-2434831,-2471707,-2508903
70,5583,-1136,26,-10475,-17160,-13800,-21686,-20046,-29131,-53154,-74737,-94009,-117275,-129361,-142046,-141317,-155203,-169688,-182915,-187069,-193824,-210710,-228195,-246281,-252627,-257570,-274970,-304326,-320592,-342278,-365046,-387932,-411418,-448649,-476166,-501452,-537559,-551303,-578389,-606075,-617902,-645451,-674937,-695988,-714987,-752576,-779871,-812357,-853257,-887930,-928818,-963704,-999189,-1046153,-1078216,-1115501,-1146040,-1175166,-1214252,-1260178,-1289277,-1330163,-1375671,-1414386,-1457071,-1500357,-1538868,-1572723,-1617809,-1663494,-1715638,-1749165,-1784686,-1832772,-1881458,-1944705,-1987144,-2037629,-2088715,-2140401,-2192687,-2245572,-2299058
71,-4286,-4635,406,-8169,-12741,-20027,-27913,-36398,-40498,-49680,-52545,-66307,-88893,-116663,-129348,-140564,-141122,-155608,-154199,-169885,-188120,-207168,-212086,-230012,-236688,-255974,-275860,-296345,-311730,-347984,-370270,-408048,-439403,-468390,-490136,-520811,-546696,-578355,-619952,-648192,-682987,-712830,-743116,-773201,-803887,-840674,-873394,-901230,-934315,-966617,-994555,-1019510,-1041833,-1084748,-1122919,-1150228,-1189245,-1227800,-1266886,-1297785,-1338071,-1384157,-1425643,-1483947,-1526633,-1569919,-1615784,-1673893,-1720143,-1765829,-1821214,-1858442,-1896890,-1929950,-1964440,-2006149,-2062920,-2113294,-2160842,-2213501,-2275002,-2331711,-2388622
